model_slug,year,trim_name,price_min_aed,price_max_aed,price_avg_aed,price_raw,currency,url,scraped_at
mazda-2,2022,S Grade,47900,48000,47950,"AED 47,900 - 48,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-2/2022/,2026-06-16T09:27:24Z
mazda-2,2022,V Grade,51900,52000,51950,"AED 51,900 - 52,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-2/2022/,2026-06-16T09:27:24Z
mazda-2,2022,R Grade,58900,59000,58950,"AED 58,900 - 59,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-2/2022/,2026-06-16T09:27:24Z
mazda-3,2023,2.0 Allure,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2023/,2026-06-16T09:27:40Z
mazda-3,2023,2.0 Intense,110000,115000,112500,"AED 110,000 - 115,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2023/,2026-06-16T09:27:40Z
mazda-3,2024,2.0 Allure,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2024/,2026-06-16T09:27:42Z
mazda-3,2024,2.0 Intense,110000,115000,112500,"AED 110,000 - 115,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2024/,2026-06-16T09:27:42Z
mazda-3,2025,2.0 l4 Allure FWD,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2025/,2026-06-16T09:27:44Z
mazda-3,2025,2.0 l4 Intense FWD,109000,110000,109500,"AED 109,000 - 110,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2025/,2026-06-16T09:27:44Z
mazda-3,2026,Intense FWD,109000,110000,109500,"AED 109,000 - 110,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3/2026/,2026-06-16T09:27:45Z
mazda-3-sedan,2022,2.0L Evolve,81000,82000,81500,"AED 81,000 - 82,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2022/,2026-06-16T09:27:47Z
mazda-3-sedan,2022,2.0L Avant,95900,96000,95950,"AED 95,900 - 96,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2022/,2026-06-16T09:27:47Z
mazda-3-sedan,2023,2.0L Evolve,81000,82000,81500,"AED 81,000 - 82,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2023/,2026-06-16T09:27:49Z
mazda-3-sedan,2023,2.0L Avant,95900,96000,95950,"AED 95,900 - 96,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2023/,2026-06-16T09:27:49Z
mazda-3-sedan,2024,2.0L l4 Evolve FWD,82000,86000,84000,"AED 86,000 - 82,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2024/,2026-06-16T09:27:51Z
mazda-3-sedan,2025,2.0L l4 Select FWD,75000,76000,75500,"AED 75,000 - 76,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2025/,2026-06-16T09:27:53Z
mazda-3-sedan,2025,2.0L l4 Evolve FWD,90000,91000,90500,"AED 90,000 - 91,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2025/,2026-06-16T09:27:53Z
mazda-3-sedan,2026,2.0L l4 Select FWD,76000,77000,76500,"AED 76,000 - 77,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2026/,2026-06-16T09:27:55Z
mazda-3-sedan,2026,2.0L l4 Evolve FWD,90000,91000,90500,"AED 90,000 - 91,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-3-sedan/2026/,2026-06-16T09:27:55Z
mazda-6,2022,2.5L S,84900,85000,84950,"AED 84,900 - 85,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2022/,2026-06-16T09:27:57Z
mazda-6,2022,2.5L V,94900,96000,95450,"AED 94,900 - 96,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2022/,2026-06-16T09:27:57Z
mazda-6,2022,2.5L V Plus,96900,97000,96950,"AED 96,900 - 97,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2022/,2026-06-16T09:27:57Z
mazda-6,2022,2.5L R Grade,114900,115000,114950,"AED 114,900 - 115,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2022/,2026-06-16T09:27:57Z
mazda-6,2022,2.5L Sports Turbo,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2022/,2026-06-16T09:27:57Z
mazda-6,2023,2.5L S,84900,85000,84950,"AED 84,900 - 85,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2023/,2026-06-16T09:27:58Z
mazda-6,2023,2.5L V,94900,96000,95450,"AED 94,900 - 96,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2023/,2026-06-16T09:27:58Z
mazda-6,2023,2.5L V Plus,96900,97000,96950,"AED 96,900 - 97,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2023/,2026-06-16T09:27:58Z
mazda-6,2023,2.5L R Grade,114900,115000,114950,"AED 114,900 - 115,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2023/,2026-06-16T09:27:58Z
mazda-6,2023,2.5L Sports Turbo,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2023/,2026-06-16T09:27:58Z
mazda-6,2024,2.5L S,84900,85000,84950,"AED 84,900 - 85,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2024/,2026-06-16T09:28:00Z
mazda-6,2024,2.5L V,94900,96000,95450,"AED 94,900 - 96,000",AED,https://www.drivearabia.com/carprices/uae/mazda/mazda-6/2024/,2026-06-16T09:28:00Z
