model_slug,year,trim_name,price_min_aed,price_max_aed,price_avg_aed,price_raw,currency,url,scraped_at
jaguar-e-pace,2022,E-Pace S 200PS,177450,180000,178725,"AED 177,450 - 180,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-e-pace/2022/,2026-06-17T05:22:06Z
jaguar-e-pace,2022,E-Pace S Plus 200PS,195300,199000,197150,"AED 195,300 - 199,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-e-pace/2022/,2026-06-17T05:22:06Z
jaguar-e-pace,2023,E-Pace S 200PS,177450,180000,178725,"AED 177,450 - 180,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-e-pace/2023/,2026-06-17T05:22:08Z
jaguar-e-pace,2023,E-Pace S Plus 200PS,195300,199000,197150,"AED 195,300 - 199,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-e-pace/2023/,2026-06-17T05:22:08Z
jaguar-e-pace,2024,2.0TC I4 R-Dynamic SE P200 4WD,240200,245000,242600,"AED 240,200 - 245,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-e-pace/2024/,2026-06-17T05:22:10Z
jaguar-f-pace,2022,2.0 25t F-Pace Pure,186800,187000,186900,"AED 186,800 - 187,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,2.0 25t F-Pace Prestige,204500,205000,204750,"AED 204,500 - 205,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,2.0 25t F-Pace R-Sport,215800,216000,215900,"AED 215,800 - 216,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,2.0 25t F-Pace Portfolio,238600,240000,239300,"AED 238,600 - 240,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,3.0 35t F-Pace Pure,241700,242000,241850,"AED 241,700 - 242,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,3.0 35t F-Pace Prestige,255400,256000,255700,"AED 255,400 - 256,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,3.0 35t F-Pace R-Sport,266800,267000,266900,"AED 266,800 - 267,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,3.0 35t F-Pace Portfolio,289500,295000,292250,"AED 289,500 - 295,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,3.0 F-Pace S,300600,301000,300800,"AED 300,600 - 301,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2022,First Edition,322500,369000,345750,"AED 322,500 - 369,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2022/,2026-06-17T05:22:14Z
jaguar-f-pace,2023,2.0 25t F-Pace Pure,186800,187000,186900,"AED 186,800 - 187,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,2.0 25t F-Pace Prestige,204500,205000,204750,"AED 204,500 - 205,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,2.0 25t F-Pace R-Sport,215800,216000,215900,"AED 215,800 - 216,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,2.0 25t F-Pace Portfolio,238600,240000,239300,"AED 238,600 - 240,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,3.0 35t F-Pace Pure,241700,242000,241850,"AED 241,700 - 242,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,3.0 35t F-Pace Prestige,255400,256000,255700,"AED 255,400 - 256,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,3.0 35t F-Pace R-Sport,266800,267000,266900,"AED 266,800 - 267,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,3.0 35t F-Pace Portfolio,289500,295000,292250,"AED 289,500 - 295,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,3.0 F-Pace S,300600,301000,300800,"AED 300,600 - 301,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2023,First Edition,322500,369000,345750,"AED 322,500 - 369,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2023/,2026-06-17T05:22:16Z
jaguar-f-pace,2024,2.0TC I4 R-Dyname S 4WD,256620,265000,260810,"AED 256,620 - 265,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2024/,2026-06-17T05:22:17Z
jaguar-f-pace,2024,2.0TC I4 R-Dynamic SE 4WD,278355,285000,281678,"AED 278,355 - 285,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2024/,2026-06-17T05:22:17Z
jaguar-f-pace,2024,2.0TC I4 R-Dynamic HSE 4WD,317100,320000,318550,"AED 317,100 - 320,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2024/,2026-06-17T05:22:17Z
jaguar-f-pace,2024,3.0TC V6 400 Sport 4WD,360780,365000,362890,"AED 360,780 - 365,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2024/,2026-06-17T05:22:17Z
jaguar-f-pace,2024,5.0SC V8 SVR 575 Edition 4WD,448455,450000,449228,"AED 448,455 - 450,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2024/,2026-06-17T05:22:17Z
jaguar-f-pace,2025,2.0TC I4 R-Dyname S 4WD,256620,265000,260810,"AED 256,620 - 265,000",AED,https://www.drivearabia.com/carprices/uae/jaguar/jaguar-f-pace/2025/,2026-06-17T05:22:19Z
