model_slug,year,trim_name,price_min_aed,price_max_aed,price_avg_aed,price_raw,currency,url,scraped_at,make,model_name,model,annual_dep_rate,car_age,depreciated_value
mitsubishi-asx,2022,GLX 2WD,69900,70000,69950,"AED 69,900 - 70,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2022/,2026-06-16T10:15:30Z,MITSUBISHI,ASX,ASX,0.09238313534341225,4,47468.0
mitsubishi-asx,2022,GLX mid-option 4WD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2022/,2026-06-16T10:15:30Z,MITSUBISHI,ASX,ASX,0.09238313534341225,4,54254.0
mitsubishi-asx,2022,GLX full option 4WD,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2022/,2026-06-16T10:15:30Z,MITSUBISHI,ASX,ASX,0.09238313534341225,4,61040.0
mitsubishi-asx,2023,GLX 2WD,69900,70000,69950,"AED 69,900 - 70,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2023/,2026-06-16T10:15:32Z,MITSUBISHI,ASX,ASX,0.09238313534341225,3,52299.0
mitsubishi-asx,2023,GLX mid-option 4WD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2023/,2026-06-16T10:15:32Z,MITSUBISHI,ASX,ASX,0.09238313534341225,3,59776.0
mitsubishi-asx,2023,GLX full option 4WD,89900,90000,89950,"AED 89,900 - 90,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2023/,2026-06-16T10:15:32Z,MITSUBISHI,ASX,ASX,0.09238313534341225,3,67253.0
mitsubishi-asx,2024,2.0 I4 GLX Base 2WD,70000,71000,70500,"AED 70,000 - 71,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2024/,2026-06-16T10:15:34Z,MITSUBISHI,ASX,ASX,0.09238313534341225,2,58076.0
mitsubishi-asx,2024,2.0 I4 GLX Mid-option 4WD,84000,85000,84500,"AED 84,000 - 85,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2024/,2026-06-16T10:15:34Z,MITSUBISHI,ASX,ASX,0.09238313534341225,2,69608.0
mitsubishi-asx,2024,2.0 I4 GLX Full-option 4WD,88000,89000,88500,"AED 88,000 - 89,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2024/,2026-06-16T10:15:34Z,MITSUBISHI,ASX,ASX,0.09238313534341225,2,72904.0
mitsubishi-asx,2025,2.0 I4 GLX 2WD,70000,71000,70500,"AED 70,000 - 71,000",AED,https://www.drivearabia.com/carprices/uae/mitsubishi/mitsubishi-asx/2025/,2026-06-16T10:15:36Z,MITSUBISHI,ASX,ASX,0.09238313534341225,1,63987.0
