model_slug,year,trim_name,price_min_aed,price_max_aed,price_avg_aed,price_raw,currency,url,scraped_at,car_age,depreciated_value
toyota-land-cruiser-pickup,2024,Overlander 4-door,195000,196000,195500,"AED 195,000 - 196,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-pickup/2024/,2026-06-12T08:31:05Z,2,154856
toyota-land-cruiser-prado,2010,2.7L 5-door,124000,147000,135500,"AED 124,000 - 147,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2010/,2026-06-12T08:31:31Z,16,17525
toyota-land-cruiser-prado,2010,3.0L 5-door diesel,126000,218000,172000,"AED 126,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2010/,2026-06-12T08:31:31Z,16,22246
toyota-land-cruiser-prado,2010,4.0L 5-door,145500,217000,181250,"AED 145,500 - 217,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2010/,2026-06-12T08:31:31Z,16,23442
toyota-land-cruiser-prado,2011,2.7L 5-door,124000,147000,135500,"AED 124,000 - 147,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2011/,2026-06-12T08:31:33Z,15,19915
toyota-land-cruiser-prado,2011,3.0L 5-door diesel,126000,218000,172000,"AED 126,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2011/,2026-06-12T08:31:33Z,15,25280
toyota-land-cruiser-prado,2011,4.0L 5-door,145500,217000,181250,"AED 145,500 - 217,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2011/,2026-06-12T08:31:33Z,15,26639
toyota-land-cruiser-prado,2012,2.7L 5-door,124000,147000,135500,"AED 124,000 - 147,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2012/,2026-06-12T08:31:35Z,14,22631
toyota-land-cruiser-prado,2012,3.0L 5-door diesel,126000,218000,172000,"AED 126,000 - 218,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2012/,2026-06-12T08:31:35Z,14,28727
toyota-land-cruiser-prado,2012,4.0L 5-door,145500,217000,181250,"AED 145,500 - 217,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2012/,2026-06-12T08:31:35Z,14,30272
toyota-land-cruiser-prado,2013,2.7L TX/TXL auto,132000,152000,142000,"AED 132,000 - 152,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2013/,2026-06-12T08:31:37Z,13,26950
toyota-land-cruiser-prado,2013,4.0L TX/TXL auto,145000,173000,159000,"AED 145,000 - 173,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2013/,2026-06-12T08:31:37Z,13,30177
toyota-land-cruiser-prado,2013,4.0L VXL auto,210000,212000,211000,"AED 210,000 - 212,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2013/,2026-06-12T08:31:37Z,13,40046
toyota-land-cruiser-prado,2014,2.7 EXR,124900,126000,125450,"AED 124,900 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,27056
toyota-land-cruiser-prado,2014,4.0 EXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,31369
toyota-land-cruiser-prado,2014,2.7 GXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,31369
toyota-land-cruiser-prado,2014,2.7 VXR,151900,153000,152450,"AED 151,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,32879
toyota-land-cruiser-prado,2014,4.0 GXR,164900,166000,165450,"AED 164,900 - 166,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,35683
toyota-land-cruiser-prado,2014,4.0 VXR,175900,177000,176450,"AED 175,900 - 177,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,38055
toyota-land-cruiser-prado,2014,4.0 VXL,189900,191000,190450,"AED 189,900 - 191,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2014/,2026-06-12T08:31:39Z,12,41075
toyota-land-cruiser-prado,2015,2.7 EXR,124900,126000,125450,"AED 124,900 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,30745
toyota-land-cruiser-prado,2015,4.0 EXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,35647
toyota-land-cruiser-prado,2015,2.7 GXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,35647
toyota-land-cruiser-prado,2015,2.7 VXR,151900,153000,152450,"AED 151,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,37363
toyota-land-cruiser-prado,2015,4.0 GXR,164900,166000,165450,"AED 164,900 - 166,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,40549
toyota-land-cruiser-prado,2015,4.0 VXR,175900,177000,176450,"AED 175,900 - 177,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,43245
toyota-land-cruiser-prado,2015,4.0 VXL,189900,191000,190450,"AED 189,900 - 191,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2015/,2026-06-12T08:31:40Z,11,46676
toyota-land-cruiser-prado,2016,2.7 I4 EXR,124900,126000,125450,"AED 124,900 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,34938
toyota-land-cruiser-prado,2016,4.0 V6 EXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,40508
toyota-land-cruiser-prado,2016,2.7 I4 GXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,40508
toyota-land-cruiser-prado,2016,2.7 I4 VXR,151900,153000,152450,"AED 151,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,42457
toyota-land-cruiser-prado,2016,4.0 V6 GXR,164900,166000,165450,"AED 164,900 - 166,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,46078
toyota-land-cruiser-prado,2016,4.0 V6 VXR,175900,177000,176450,"AED 175,900 - 177,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,49141
toyota-land-cruiser-prado,2016,4.0 V6 VXL,189900,191000,190450,"AED 189,900 - 191,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2016/,2026-06-12T08:31:42Z,10,53041
toyota-land-cruiser-prado,2017,2.7 I4 EXR,124500,126000,125250,"AED 124,500 - 126,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,39639
toyota-land-cruiser-prado,2017,4.0 V6 EXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,46032
toyota-land-cruiser-prado,2017,2.7 I4 GXR,144900,146000,145450,"AED 144,900 - 146,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,46032
toyota-land-cruiser-prado,2017,2.7 I4 VXR,151900,153000,152450,"AED 151,900 - 153,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,48247
toyota-land-cruiser-prado,2017,4.0 V6 GXR,164900,166000,165450,"AED 164,900 - 166,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,52361
toyota-land-cruiser-prado,2017,4.0 V6 VXR,175900,177000,176450,"AED 175,900 - 177,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,55843
toyota-land-cruiser-prado,2017,4.0 V6 VXL,189900,191000,190450,"AED 189,900 - 191,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2017/,2026-06-12T08:31:44Z,9,60273
toyota-land-cruiser-prado,2018,2.7 EXR,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,46735
toyota-land-cruiser-prado,2018,2.7 GXR,144900,145000,144950,"AED 144,900 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,52129
toyota-land-cruiser-prado,2018,4.0 EXR,159000,160000,159500,"AED 159,000 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,57362
toyota-land-cruiser-prado,2018,2.7 VXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,57524
toyota-land-cruiser-prado,2018,4.0 GXR,179900,180000,179950,"AED 179,900 - 180,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,64716
toyota-land-cruiser-prado,2018,4.0 VXR,194900,195000,194950,"AED 194,900 - 195,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,70111
toyota-land-cruiser-prado,2018,4.0 Limited,204900,205000,204950,"AED 204,900 - 205,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2018/,2026-06-12T08:31:46Z,8,73707
toyota-land-cruiser-prado,2019,2.7 I4 EXR,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,53107
toyota-land-cruiser-prado,2019,2.7 I4 GXR,144900,145000,144950,"AED 144,900 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,59238
toyota-land-cruiser-prado,2019,4.0 V6 EXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,65368
toyota-land-cruiser-prado,2019,2.7 I4 VXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,65368
toyota-land-cruiser-prado,2019,4.0 V6 GXR,174900,175000,174950,"AED 174,900 - 175,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,71498
toyota-land-cruiser-prado,2019,4.0 V6 VXR,189900,190000,189950,"AED 189,900 - 190,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2019/,2026-06-12T08:31:48Z,7,77628
toyota-land-cruiser-prado,2020,2.7 I4 EXR,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,60349
toyota-land-cruiser-prado,2020,2.7 I4 GXR,144900,145000,144950,"AED 144,900 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,67315
toyota-land-cruiser-prado,2020,4.0 V6 EXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,74281
toyota-land-cruiser-prado,2020,2.7 I4 VXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,74281
toyota-land-cruiser-prado,2020,4.0 V6 GXR,174900,175000,174950,"AED 174,900 - 175,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,81247
toyota-land-cruiser-prado,2020,4.0 V6 VXR,189900,190000,189950,"AED 189,900 - 190,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2020/,2026-06-12T08:31:49Z,6,88214
toyota-land-cruiser-prado,2021,2.7 I4 EXR,129900,130000,129950,"AED 129,900 - 130,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,68579
toyota-land-cruiser-prado,2021,2.7 I4 GXR,144900,145000,144950,"AED 144,900 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,76495
toyota-land-cruiser-prado,2021,4.0 V6 EXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,84411
toyota-land-cruiser-prado,2021,2.7 I4 VXR,159900,160000,159950,"AED 159,900 - 160,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,84411
toyota-land-cruiser-prado,2021,4.0 V6 GXR,174900,175000,174950,"AED 174,900 - 175,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,92327
toyota-land-cruiser-prado,2021,4.0 V6 VXR,189900,190000,189950,"AED 189,900 - 190,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2021/,2026-06-12T08:31:51Z,5,100243
toyota-land-cruiser-prado,2022,4.0 V6 EXR,165900,166000,165950,"AED 165,900 - 166,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2022/,2026-06-12T08:31:53Z,4,99519
toyota-land-cruiser-prado,2022,4.0 V6 GXR,183900,184000,183950,"AED 183,900 - 184,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2022/,2026-06-12T08:31:53Z,4,110314
toyota-land-cruiser-prado,2022,4.0 V6 VXR,198900,199000,198950,"AED 198,900 - 199,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2022/,2026-06-12T08:31:53Z,4,119309
toyota-land-cruiser-prado,2023,4.0 V6 EXR,167900,168000,167950,"AED 167,900 - 168,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2023/,2026-06-12T08:31:55Z,3,114453
toyota-land-cruiser-prado,2023,4.0 V6 GXR,183900,184000,183950,"AED 183,900 - 184,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2023/,2026-06-12T08:31:55Z,3,125357
toyota-land-cruiser-prado,2023,4.0 V6 VXR,200900,201000,200950,"AED 200,900 - 201,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2023/,2026-06-12T08:31:55Z,3,136942
toyota-land-cruiser-prado,2023,4.0 V6 Limited,229900,230000,229950,"AED 229,900 - 230,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2023/,2026-06-12T08:31:55Z,3,156704
toyota-land-cruiser-prado,2024,2.4TC I4 TXR 4WD,199900,200000,199950,"AED 199,900 - 200,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2024/,2026-06-12T08:31:57Z,2,154841
toyota-land-cruiser-prado,2024,2.4TC I4 GXR 4WD,219900,220000,219950,"AED 219,900 - 220,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2024/,2026-06-12T08:31:57Z,2,170329
toyota-land-cruiser-prado,2024,2.4TC I4 GXL 4WD,229900,230000,229950,"AED 229,900 - 230,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2024/,2026-06-12T08:31:57Z,2,178073
toyota-land-cruiser-prado,2024,2.4TC I4 Adventure 4WD,254900,255000,254950,"AED 254,900 - 255,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2024/,2026-06-12T08:31:57Z,2,197433
toyota-land-cruiser-prado,2024,2.4 TC I4 Adventure First Edition 4WD,264900,265000,264950,"AED 264,900 - 265,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2024/,2026-06-12T08:31:57Z,2,205177
toyota-land-cruiser-prado,2025,2.4TC I4 TXR 4WD,199900,200000,199950,"AED 199,900 - 200,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2025/,2026-06-12T08:31:59Z,1,175956
toyota-land-cruiser-prado,2025,2.4TC I4 GXR 4WD,219900,220000,219950,"AED 219,900 - 220,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2025/,2026-06-12T08:31:59Z,1,193556
toyota-land-cruiser-prado,2025,2.4TC I4 GXL 4WD,229900,230000,229950,"AED 229,900 - 230,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2025/,2026-06-12T08:31:59Z,1,202356
toyota-land-cruiser-prado,2025,2.4TC I4 Adventure 4WD,254900,255000,254950,"AED 254,900 - 255,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2025/,2026-06-12T08:31:59Z,1,224356
toyota-land-cruiser-prado,2025,2.4 TC I4 VXR 4WD,264900,265000,264950,"AED 264,900 - 265,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2025/,2026-06-12T08:31:59Z,1,233156
toyota-land-cruiser-prado,2026,2.4TC I4 TXR 4WD,199900,200000,199950,"AED 199,900 - 200,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2026/,2026-06-12T08:32:00Z,0,199950
toyota-land-cruiser-prado,2026,2.4TC I4 GXR 4WD,219900,220000,219950,"AED 219,900 - 220,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2026/,2026-06-12T08:32:00Z,0,219950
toyota-land-cruiser-prado,2026,2.4TC I4 GXL 4WD,229900,230000,229950,"AED 229,900 - 230,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2026/,2026-06-12T08:32:00Z,0,229950
toyota-land-cruiser-prado,2026,2.4TC I4 Adventure 4WD,254900,255000,254950,"AED 254,900 - 255,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2026/,2026-06-12T08:32:00Z,0,254950
toyota-land-cruiser-prado,2026,2.4 TC I4 VXR 4WD,264900,265000,264950,"AED 264,900 - 265,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado/2026/,2026-06-12T08:32:00Z,0,264950
toyota-land-cruiser-prado-swb,2023,2.7 I4 SWB 4WD,160000,161000,160500,"AED 160,000 - 161,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-land-cruiser-prado-swb/2023/,2026-06-12T08:32:43Z,3,109376
toyota-liteace,2022,1.5 I4 GL FWD,68900,71000,69950,"AED 68,900 - 71,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-liteace/2022/,2026-06-12T08:33:18Z,4,43888
toyota-liteace,2023,1.5 I4 GL FWD,74900,75000,74950,"AED 74,900 - 75,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-liteace/2023/,2026-06-12T08:33:20Z,3,52837
toyota-liteace,2024,1.5 I4 GL FWD,74900,75000,74950,"AED 74,900 - 75,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-liteace/2024/,2026-06-12T08:33:22Z,2,59368
toyota-liteace,2025,1.5 I4 GL FWD,74900,75000,74950,"AED 74,900 - 75,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-liteace/2025/,2026-06-12T08:33:24Z,1,66706
toyota-previa,2018,S,132200,133000,132600,"AED 132,200 - 133,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2018/,2026-06-12T08:34:01Z,8,39676
toyota-previa,2018,SE,144800,145000,144900,"AED 144,800 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2018/,2026-06-12T08:34:01Z,8,43357
toyota-previa,2019,S,132200,133000,132600,"AED 132,200 - 133,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2019/,2026-06-12T08:34:03Z,7,46135
toyota-previa,2019,SE,144800,145000,144900,"AED 144,800 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2019/,2026-06-12T08:34:03Z,7,50415
toyota-previa,2020,S,132200,133000,132600,"AED 132,200 - 133,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2020/,2026-06-12T08:34:05Z,6,53646
toyota-previa,2020,SE,144800,145000,144900,"AED 144,800 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2020/,2026-06-12T08:34:05Z,6,58622
toyota-previa,2021,S,132200,133000,132600,"AED 132,200 - 133,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2021/,2026-06-12T08:34:07Z,5,62379
toyota-previa,2021,SE,144800,145000,144900,"AED 144,800 - 145,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-previa/2021/,2026-06-12T08:34:07Z,5,68165
toyota-raize,2022,1.2L E,57900,60000,58950,"AED 57,900 - 60,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2022/,2026-06-12T08:35:23Z,4,33772
toyota-raize,2022,1.0T E,61900,62000,61950,"AED 61,900 - 62,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2022/,2026-06-12T08:35:23Z,4,35491
toyota-raize,2022,1.0T G,63900,64000,63950,"AED 63,900 - 64,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2022/,2026-06-12T08:35:23Z,4,36637
toyota-raize,2023,1.2L I3 E 2WD,61900,62000,61950,"AED 61,900 - 62,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2023/,2026-06-12T08:35:25Z,3,40794
toyota-raize,2023,1.0TC I3 G 2WD,66900,67000,66950,"AED 66,900 - 67,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2023/,2026-06-12T08:35:25Z,3,44087
toyota-raize,2024,1.2L I3 E 2WD,61900,62000,61950,"AED 61,900 - 62,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2024/,2026-06-12T08:35:27Z,2,46890
toyota-raize,2024,1.0TC I3 G 2WD,66900,67000,66950,"AED 66,900 - 67,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2024/,2026-06-12T08:35:27Z,2,50674
toyota-raize,2025,1.2L I3 E 2WD,61900,62000,61950,"AED 61,900 - 62,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2025/,2026-06-12T08:35:29Z,1,53896
toyota-raize,2025,1.0TC I3 G 2WD,66900,67000,66950,"AED 66,900 - 67,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2025/,2026-06-12T08:35:29Z,1,58246
toyota-raize,2026,1.2L I3 E 2WD,63900,64000,63950,"AED 63,900 - 64,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2026/,2026-06-12T08:35:30Z,0,63950
toyota-raize,2026,1.0TC I3 G 2WD,66900,67000,66950,"AED 66,900 - 67,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-raize/2026/,2026-06-12T08:35:30Z,0,66950
toyota-rav-4,2013,2WD,89900,95900,92900,"AED 89,900 - 95,900",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2013/,2026-06-12T08:36:02Z,13,17632
toyota-rav-4,2013,4WD,109900,124900,117400,"AED 109,900 - 124,900",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2013/,2026-06-12T08:36:02Z,13,22281
toyota-rav-4,2014,EX 2WD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2014/,2026-06-12T08:36:03Z,12,17243
toyota-rav-4,2014,EXR 4WD,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2014/,2026-06-12T08:36:03Z,12,21556
toyota-rav-4,2014,GXR 4WD,109900,110000,109950,"AED 109,900 - 110,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2014/,2026-06-12T08:36:03Z,12,23713
toyota-rav-4,2014,VXR 4WD,119900,120000,119950,"AED 119,900 - 120,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2014/,2026-06-12T08:36:03Z,12,25870
toyota-rav-4,2015,EX 2WD,79900,80000,79950,"AED 79,900 - 80,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2015/,2026-06-12T08:36:05Z,11,19594
toyota-rav-4,2015,EXR 4WD,99900,100000,99950,"AED 99,900 - 100,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2015/,2026-06-12T08:36:05Z,11,24496
toyota-rav-4,2015,GXR 4WD,109900,110000,109950,"AED 109,900 - 110,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2015/,2026-06-12T08:36:05Z,11,26947
toyota-rav-4,2015,VXR 4WD,119900,120000,119950,"AED 119,900 - 120,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2015/,2026-06-12T08:36:05Z,11,29397
toyota-rav-4,2016,EX 2WD,84900,86000,85450,"AED 84,900 - 86,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2016/,2026-06-12T08:36:07Z,10,23798
toyota-rav-4,2016,VX 2WD,99900,101000,100450,"AED 99,900 - 101,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2016/,2026-06-12T08:36:07Z,10,27975
toyota-rav-4,2016,GXR 4WD,114900,116000,115450,"AED 114,900 - 116,000",AED,https://www.drivearabia.com/carprices/uae/toyota/toyota-rav-4/2016/,2026-06-12T08:36:07Z,10,32153
