model_slug,model_name,year,trim_name,price_aed,url,scraped_at
toyota-camry,Toyota Camry,2026,2025 Honda Accord,114900,https://www.drivearabia.com/carprices/uae/toyota/toyota-camry/2026/,2026-06-11T12:43:14Z
toyota-camry,Toyota Camry,2026,2025 Nissan Altima,109500,https://www.drivearabia.com/carprices/uae/toyota/toyota-camry/2026/,2026-06-11T12:43:14Z
toyota-corolla,Toyota Corolla,2010,Original Starting Price,55000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2010/,2026-06-11T12:43:16Z
toyota-corolla,Toyota Corolla,2010,2010 Toyota Corolla,55000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2010/,2026-06-11T12:43:16Z
toyota-corolla,Toyota Corolla,2010,2010 Ford Focus,60000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2010/,2026-06-11T12:43:16Z
toyota-corolla,Toyota Corolla,2010,2010 Honda Civic,68000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2010/,2026-06-11T12:43:16Z
toyota-corolla,Toyota Corolla,2010,2010 Mitsubishi Lancer EX,60000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2010/,2026-06-11T12:43:16Z
toyota-corolla,Toyota Corolla,2011,Original Starting Price,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2011,1.6L,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2011,1.8L,68000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2011,2011 Ford Focus,60000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2011,2011 Honda Civic,68000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2011,2011 Chevrolet Cruze,53000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2011/,2026-06-11T12:43:18Z
toyota-corolla,Toyota Corolla,2012,Original Starting Price,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2012,1.6L,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2012,1.8L,68000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2012,2012 Chevrolet Cruze,53000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2012,2012 Honda Civic,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2012,2012 Ford Focus,65000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2012/,2026-06-11T12:43:20Z
toyota-corolla,Toyota Corolla,2013,Original Starting Price,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2013,1.6L,64000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2013,1.8L,68000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2013,2013 Ford Focus,65000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2013,2013 Chevrolet Cruze,61000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2013,2013 Honda Civic,70500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2013/,2026-06-11T12:43:22Z
toyota-corolla,Toyota Corolla,2014,Original Starting Price,59500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,1.6 S,59500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,1.6 SE,63500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2.0 SE,66900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,1.6 SE+,68500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2.0 SE+,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2.0 Limited,73900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2014 Chevrolet Cruze,61000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2014 Nissan Sentra,56000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2014,2014 Hyundai Elantra,56500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2014/,2026-06-11T12:43:24Z
toyota-corolla,Toyota Corolla,2015,Original Starting Price,59500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,1.6 S,59500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,1.6 SE,63500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2.0 SE,66900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,1.6 SE+,68500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2.0 SE+,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2.0 Limited,73900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2015 Hyundai Elantra,56500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2015 Nissan Sentra,54000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2015,2015 Chevrolet Cruze,61000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2015/,2026-06-11T12:43:26Z
toyota-corolla,Toyota Corolla,2016,Original Starting Price,60500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,1.6 S,60500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,1.6 SE,64500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2.0 SE,68900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,1.6 SE+,70500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2.0 SE+,72500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2.0 Limited,75500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2016 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2016 Hyundai Elantra,56500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2016,2016 Nissan Sentra,54000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2016/,2026-06-11T12:43:28Z
toyota-corolla,Toyota Corolla,2017,Original Starting Price,60500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,1.6 S,60500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,1.6 SE,64500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2.0 SE,68900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,1.6 SE+,70500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2.0 SE+,72500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2.0 Limited,75500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2017 Hyundai Elantra,56500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2017,2017 Nissan Sentra,50900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2017/,2026-06-11T12:43:30Z
toyota-corolla,Toyota Corolla,2018,Original Starting Price,70900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,1.6 SE,70900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,1.6 SE+,73400,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2.0 SE,75100,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,1.6 Limited,77600,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2.0 SE+,78650,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2.0 Limited,82850,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,1.6 Sport,96600,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2.0 Sport,100800,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2018 Hyundai Elantra,56500,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2018,2018 Nissan Sentra,50900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2018/,2026-06-11T12:43:32Z
toyota-corolla,Toyota Corolla,2019,Original Starting Price,70900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,1.6 SE,70900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,1.6 SE+,73400,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2.0 SE,75100,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,1.6 Limited,77600,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2.0 SE+,78650,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2.0 Limited,82850,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,1.6 Sport,96600,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2.0 Sport,100800,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2019 Nissan Sentra,50900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2019,2019 Hyundai Elantra,62800,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2019/,2026-06-11T12:43:33Z
toyota-corolla,Toyota Corolla,2020,Original Starting Price,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,1.6 XLi,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,2.0 XLi,77900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,1.6 GLi,78900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,1.8 hybrid,83900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,2020 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2020,2020 Hyundai Elantra,62800,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2020/,2026-06-11T12:43:35Z
toyota-corolla,Toyota Corolla,2021,Original Starting Price,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,1.6 XLi,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,2.0 XLi,77900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,1.6 GLi,78900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,1.8 hybrid,83900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,2021 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2021,2021 Hyundai Elantra,63000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2021/,2026-06-11T12:43:37Z
toyota-corolla,Toyota Corolla,2022,Original Starting Price,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,1.6 XLi,71900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,2.0 XLi,77900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,1.6 GLi,78900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,1.8 hybrid,83900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,2022 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2022,2022 Hyundai Elantra,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2022/,2026-06-11T12:43:39Z
toyota-corolla,Toyota Corolla,2023,Original Starting Price,73900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,1.6 XLi,73900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,2.0 XLi,77900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,1.6 GLi,80900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,1.8 hybrid,85900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,2022 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2023,2023 Hyundai Elantra,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2023/,2026-06-11T12:43:41Z
toyota-corolla,Toyota Corolla,2024,Original Starting Price,74900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,1.6 XLi,74900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,2.0 XLi,77900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,1.6 GLi,80900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,1.8 hybrid,85900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,2022 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2024,2024 Hyundai Elantra,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2024/,2026-06-11T12:43:43Z
toyota-corolla,Toyota Corolla,2025,Starting at,76900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,1.6 I4 XLi FWD,76900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,1.6 I4 GLi FWD,82900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,2.0 I4 XLi FWD,83900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,1.8H I4 Hybrid FWD,87900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,2017 Chevrolet Cruze,57000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,2022 Nissan Sentra,59900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2025,2025 Hyundai Elantra,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2025/,2026-06-11T12:43:45Z
toyota-corolla,Toyota Corolla,2026,Starting at,76900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,1.6 I4 XLi FWD,76900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,1.6 I4 GLi FWD,82900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,2.0 I4 XLi FWD,83900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,1.8H I4 Hybrid FWD,87900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,2025 Changan Eado,63000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,2025 Dongfeng Shine,49900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla,Toyota Corolla,2026,2025 Hyundai Elantra,75000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla/2026/,2026-06-11T12:43:46Z
toyota-corolla-cross,Corolla Cross,2021,Original Starting Price,89900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2021,Unknown,89900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2021,Unknown,100900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2021,2021 Mitsubishi ASX,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2021,2021 Opel Crossland X,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2021,2021 Kia Sonet,63000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2021/,2026-06-11T12:44:00Z
toyota-corolla-cross,Corolla Cross,2022,Original Starting Price,89900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2022,Unknown,89900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2022,Unknown,100900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2022,2022 Opel Crossland X,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2022,2022 Mitsubishi ASX,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2022,2022 Kia Sonet,65100,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2022/,2026-06-11T12:44:01Z
toyota-corolla-cross,Corolla Cross,2023,Original Starting Price,91900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2023,Unknown,91900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2023,Unknown,106900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2023,2023 Kia Sonet,66000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2023,2023 Mitsubishi ASX,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2023,2023 Opel Crossland X,69900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2023/,2026-06-11T12:44:03Z
toyota-corolla-cross,Corolla Cross,2024,Original Starting Price,94900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2024/,2026-06-11T12:44:05Z
toyota-corolla-cross,Corolla Cross,2024,1.8H I4 XL FWD,94900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2024/,2026-06-11T12:44:05Z
toyota-corolla-cross,Corolla Cross,2024,1.8H I4 GL FWD,109900,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2024/,2026-06-11T12:44:05Z
toyota-corolla-cross,Corolla Cross,2024,2024 Mitsubishi ASX,70000,https://www.drivearabia.com/carprices/uae/toyota/toyota-corolla-cross/2024/,2026-06-11T12:44:05Z
